transaction_id,customer_id,transaction_type,device_type,location,merchant_category,hour_of_day,transaction_amount,account_balance_before,balance_after_transaction,transactions_last_24h,is_international,is_anomaly
102636,1249,payment,ATM,Mumbai,utility,11,3134.64,6608.91,3474.27,11,0,0
102637,1116,purchase,mobile,Chennai,electronics,18,4870.93,55416.91,50545.98,6,0,0
102638,1865,cash_in,web,Chennai,electronics,17,4715.47,41773.05,37057.58,2,0,0
102639,1511,purchase,mobile,Hyderabad,utility,14,754.77,62687.02,61932.25,3,0,0
102640,1739,purchase,POS,Bangalore,travel,0,6937.34,53041.42,46104.08,4,1,0
102641,1577,purchase,ATM,Mumbai,travel,2,7361.16,59475.48,52114.32000000001,9,0,0
102642,1334,cash_out,mobile,Chennai,travel,14,6359.52,39077.53,32718.01,4,0,0
102643,1417,purchase,POS,Hyderabad,grocery,3,7211.76,33066.22,25854.46,7,0,0
102644,1931,transfer,ATM,Delhi,electronics,14,4560.23,63355.24,58795.009999999995,8,0,0
102645,1773,transfer,web,Bangalore,utility,9,3714.81,58451.07,54736.26,5,0,0
102646,1294,payment,mobile,Bangalore,grocery,5,7372.26,53333.22,45960.96,2,0,0
102647,1937,cash_out,ATM,Delhi,utility,12,2353.04,53311.65,50958.61,11,0,0
102648,1754,payment,ATM,Bangalore,grocery,6,2266.4,56309.41,54043.01,8,0,0
102649,1370,transfer,ATM,Hyderabad,grocery,21,6120.35,30616.11,24495.760000000002,5,0,0
102650,1185,transfer,ATM,Mumbai,grocery,0,6051.91,66133.52,60081.61,5,0,0
102651,1245,cash_in,mobile,Hyderabad,utility,21,7325.18,47689.16,40363.98,7,1,0
102652,1636,purchase,ATM,Bangalore,fashion,10,723.89,48116.93,47393.04,6,0,0
102653,1267,transfer,POS,Mumbai,grocery,13,4755.64,43728.26,38972.62,3,0,0
102654,1642,payment,mobile,Chennai,travel,5,2174.08,12956.69,10782.61,7,0,0
102655,1236,payment,ATM,Chennai,electronics,4,7138.24,58627.96,51489.72,1,0,0
102656,1529,purchase,mobile,Hyderabad,fashion,18,8334.37,35024.17,26689.799999999996,4,1,0
102657,1551,purchase,POS,Mumbai,fashion,18,6261.24,51620.87,45359.630000000005,4,0,0
102658,1020,cash_in,POS,Hyderabad,utility,12,3605.38,37696.82,34091.44,6,0,0
102659,1910,cash_out,mobile,Mumbai,fashion,6,3128.54,44847.11,41718.57,6,1,0
102660,1736,payment,ATM,Mumbai,utility,7,3970.43,44012.7,40042.27,10,1,0
102661,1866,purchase,ATM,Hyderabad,utility,13,2897.19,37349.87,34452.68,8,0,0
102662,1793,payment,POS,Mumbai,travel,18,4601.9,46611.56,42009.659999999996,1,0,0
102663,1519,purchase,ATM,Bangalore,grocery,18,3122.84,42786.35,39663.509999999995,7,0,0
102664,1099,transfer,POS,Mumbai,fashion,22,1545.88,34393.03,32847.15,4,0,0
102665,1751,payment,ATM,Mumbai,grocery,11,5027.055,67593.06,61641.439999999995,6,0,0
102666,1477,transfer,POS,Hyderabad,grocery,22,6144.56,37978.39,31833.829999999998,10,0,0
102667,1598,payment,web,Chennai,grocery,8,9248.55,58431.11,49182.56,9,0,0
102668,1297,cash_out,ATM,Delhi,utility,13,3917.02,60023.58,56106.560000000005,3,0,0
102669,1939,cash_in,ATM,Mumbai,grocery,5,274.49,63858.98,63584.490000000005,8,0,0
102670,1525,transfer,ATM,Delhi,fashion,14,7038.25,41817.73,34779.48,3,0,0
102671,1333,purchase,mobile,Mumbai,utility,12,7319.39,47018.91,39699.520000000004,6,0,0
102672,1001,cash_out,ATM,Hyderabad,fashion,6,7855.0,47482.38,39627.38,2,0,0
102673,1374,payment,mobile,Hyderabad,utility,10,8678.31,57908.22,49229.91,9,1,0
102674,1292,transfer,mobile,Mumbai,electronics,9,8713.83,46364.4,37650.57,2,0,0
102675,1836,payment,POS,Hyderabad,electronics,0,2558.06,56877.2,54319.14,5,0,0
102676,1933,payment,mobile,Hyderabad,electronics,6,8870.19,46163.12,37292.93,6,0,0
102677,1552,payment,mobile,Mumbai,electronics,17,4179.91,66757.94,62578.03,4,0,0
102678,1317,cash_in,web,Chennai,utility,22,6996.09,49823.85,42827.759999999995,7,0,0
102679,1501,cash_in,ATM,Mumbai,grocery,2,5648.73,48018.58,42369.850000000006,7,0,0
102680,1827,purchase,mobile,Chennai,travel,8,2568.13,55092.62,52524.490000000005,7,0,0
102681,1380,transfer,ATM,Hyderabad,travel,4,7900.9,74532.5,66631.6,11,0,0
102682,1622,cash_out,mobile,Chennai,electronics,22,3859.75,40922.22,37062.47,7,0,0
102683,1013,cash_out,POS,Hyderabad,grocery,23,9646.94,65591.37,55944.42999999999,10,1,0
102684,1503,cash_out,web,Chennai,fashion,12,3091.89,37736.21,34644.32,11,0,0
102685,1230,payment,mobile,Chennai,grocery,15,2488.87,50657.44,48168.57,10,0,0
102686,1984,cash_in,ATM,Mumbai,fashion,15,3342.82,38078.36,34735.54,9,0,0
102687,1083,transfer,POS,Chennai,travel,11,5027.055,44430.32,35692.32,2,0,0
102688,1129,payment,ATM,Hyderabad,grocery,17,1082.0,39821.81,38739.81,5,0,0
102689,1742,cash_in,POS,Mumbai,grocery,10,7282.67,60473.26,53190.590000000004,10,0,0
102690,1837,cash_in,web,Chennai,travel,16,9580.9,42541.34,32960.439999999995,9,0,0
102691,1144,transfer,POS,Mumbai,grocery,6,4576.55,57953.11,53376.56,11,0,0
102692,1890,transfer,ATM,Delhi,fashion,14,4017.28,42097.57,38080.29,11,0,0
102693,1856,transfer,ATM,Mumbai,grocery,5,5199.74,49916.92,44717.18,2,1,0
102694,1027,payment,mobile,Delhi,fashion,5,2193.98,71863.98,69670.0,3,0,0
102695,1065,purchase,POS,Delhi,electronics,17,11620.66,38817.63,27196.969999999998,7,0,0
102696,1162,transfer,ATM,Mumbai,grocery,18,6674.53,39102.08,32427.550000000003,9,0,0
102697,1228,purchase,mobile,Hyderabad,fashion,19,1948.71,46306.87,44358.16,3,0,0
102698,1260,payment,web,Hyderabad,travel,18,2982.03,49736.28,46754.25,10,0,0
102699,1448,purchase,ATM,Hyderabad,electronics,1,5447.83,59312.06,53864.229999999996,8,0,0
102700,1423,cash_out,mobile,Bangalore,grocery,2,1763.94,50644.77,48880.829999999994,11,0,0
102701,1459,purchase,ATM,Delhi,fashion,13,1239.2,53677.96,52438.76,8,1,0
102702,1951,transfer,POS,Mumbai,grocery,21,5734.42,32685.09,26950.67,4,0,0
102703,1675,payment,mobile,Hyderabad,fashion,3,7515.0,54523.53,47008.53,11,0,0
102704,1300,transfer,POS,Hyderabad,grocery,21,7288.05,54924.51,47636.46,6,0,0
102705,1918,cash_out,web,Mumbai,electronics,16,4850.66,60074.0,55223.34,11,0,0
102706,1302,transfer,POS,Delhi,electronics,5,4313.73,45074.72,40760.990000000005,8,0,0
102707,1286,transfer,mobile,Mumbai,grocery,18,5129.18,49898.99,44769.81,9,0,0
102708,1394,transfer,ATM,Bangalore,grocery,8,7480.32,60595.35,53115.03,2,0,0
102709,1009,cash_in,mobile,Bangalore,utility,3,1858.08,34120.37,32262.29,1,0,0
102710,1706,cash_out,POS,Mumbai,grocery,6,3056.46,23075.3,20018.84,5,0,0
102711,1629,transfer,POS,Delhi,grocery,3,4055.59,33365.77,29310.179999999997,10,0,0
102712,1269,transfer,ATM,Hyderabad,electronics,10,4394.4,40410.2,36015.799999999996,3,1,0
102713,1591,transfer,web,Bangalore,grocery,21,4863.82,66086.09,61222.27,11,0,0
102714,1969,payment,mobile,Bangalore,travel,22,4937.74,80438.78,75501.04,6,0,0
102715,1604,cash_in,ATM,Delhi,grocery,1,6685.06,36358.36,29673.3,11,0,0
102716,1777,payment,ATM,Bangalore,utility,9,592.96,48737.11,48144.15,1,0,0
102717,1843,cash_in,ATM,Bangalore,fashion,5,996.4,42097.13,41100.729999999996,11,0,0
102718,1861,transfer,mobile,Delhi,electronics,7,3337.01,57217.93,53880.92,4,0,0
102719,1360,cash_out,mobile,Mumbai,travel,14,7158.97,54198.44,47039.47,6,0,0
102720,1256,purchase,mobile,Hyderabad,fashion,12,3370.13,36851.24,33481.11,2,0,0
102721,1132,purchase,web,Hyderabad,travel,21,4897.29,40682.84,35785.549999999996,11,0,0
102722,1275,transfer,ATM,Bangalore,electronics,1,5320.35,47854.69,42534.340000000004,11,0,0
102723,1775,payment,POS,Hyderabad,utility,19,5790.24,68453.79,62663.549999999996,8,0,0
102724,1682,cash_out,POS,Mumbai,electronics,0,8911.44,40193.14,31281.699999999997,4,0,0
102725,1971,cash_in,ATM,Bangalore,travel,14,6736.61,26729.61,19993.0,2,0,0
102726,1512,transfer,POS,Hyderabad,travel,6,7493.66,69545.34,62051.67999999999,1,1,0
102727,1312,cash_out,web,Chennai,electronics,23,4683.01,57459.4,52776.39,8,0,0
102728,1575,cash_out,web,Chennai,grocery,17,8683.76,32556.7,23872.940000000002,10,0,0
102729,1885,cash_in,mobile,Chennai,electronics,9,5179.02,54595.14,49416.119999999995,1,0,0
102730,1979,cash_out,mobile,Chennai,utility,14,111.7,62175.01,62063.310000000005,7,0,0
102731,1283,payment,mobile,Chennai,electronics,4,11145.97,51406.18,40260.21,7,0,0
102732,1120,payment,mobile,Bangalore,fashion,23,5115.46,70438.65,65323.189999999995,6,0,0
102733,1106,payment,mobile,Delhi,grocery,10,6324.43,58329.92,52005.49,8,0,0
102734,1932,cash_out,POS,Delhi,fashion,7,2328.48,54582.43,52253.95,10,0,0
102735,1686,payment,POS,Bangalore,electronics,20,10492.8,53058.26,42565.46000000001,1,0,0
102736,1996,cash_in,mobile,Bangalore,grocery,7,3016.87,52038.42,49021.549999999996,1,1,0
102737,1203,cash_out,web,Mumbai,fashion,5,4036.88,63171.02,59134.14,1,0,0
102738,1164,purchase,POS,Delhi,fashion,14,1177.26,47756.27,46579.009999999995,6,0,0
102739,1304,cash_out,web,Chennai,grocery,14,5911.44,64243.0,58331.56,7,0,0
102740,1496,cash_in,web,Bangalore,grocery,4,4296.21,54679.06,50382.85,10,0,0
102741,1631,purchase,ATM,Chennai,travel,12,1141.01,51583.44,50442.43,9,1,0
102742,1555,cash_out,ATM,Delhi,grocery,13,4831.07,45379.43,40548.36,10,0,0
102743,1823,payment,mobile,Hyderabad,electronics,10,5236.99,45519.68,40282.69,5,0,0
102744,1155,transfer,web,Hyderabad,utility,19,4381.31,54785.29,50403.98,1,0,0
102745,1366,transfer,POS,Bangalore,travel,20,447.78,65196.55,64748.770000000004,9,0,0
102746,1718,payment,ATM,Mumbai,grocery,11,5726.99,57565.99,51839.0,5,0,0
102747,1901,transfer,ATM,Chennai,utility,19,1830.9,39282.92,37452.02,6,0,0
102748,1619,transfer,web,Bangalore,travel,0,7223.04,26016.09,18793.05,9,0,0
102749,1250,payment,ATM,Mumbai,electronics,2,3611.47,61096.37,57484.9,2,0,0
102750,1956,payment,ATM,Chennai,utility,7,7319.05,90244.52,82925.47,3,0,0
102751,1915,cash_out,POS,Delhi,grocery,22,5035.21,45862.08,40826.87,7,0,0
102752,1881,cash_out,web,Hyderabad,grocery,11,5163.49,43045.8,37882.310000000005,3,0,0
102753,1333,payment,ATM,Mumbai,electronics,14,8190.74,62307.89,54117.15,2,0,0
102754,1641,cash_in,web,Chennai,travel,22,2961.84,37086.75,34124.91,7,0,0
102755,1968,transfer,ATM,Bangalore,utility,2,2260.57,72442.98,70182.40999999999,8,1,0
102756,1510,cash_out,POS,Delhi,electronics,21,6389.25,56184.65,49795.4,9,0,0
102757,1292,transfer,web,Bangalore,travel,7,1714.88,49600.82,47885.94,2,0,0
102758,1019,purchase,ATM,Hyderabad,fashion,23,3003.05,38388.27,35385.219999999994,2,0,0
102759,1281,payment,POS,Hyderabad,fashion,18,1052.1,63231.03,62178.93,11,0,0
102760,1796,cash_in,ATM,Chennai,travel,19,7879.56,43337.04,35457.48,7,0,0
102761,1000,purchase,web,Chennai,grocery,5,2493.31,60638.22,58144.91,4,0,0
102762,1118,purchase,ATM,Bangalore,grocery,17,3364.3,55986.34,52622.03999999999,5,0,0
102763,1034,purchase,web,Bangalore,fashion,10,1774.87,69371.36,67596.49,1,0,0
102764,1197,payment,web,Mumbai,grocery,11,4036.45,52384.67,48348.22,6,0,0
102765,1484,cash_out,ATM,Mumbai,grocery,22,4642.64,96745.22,92102.58,10,0,0
102766,1756,payment,POS,Mumbai,travel,1,7064.94,58324.57,51259.63,8,0,0
102767,1058,cash_out,mobile,Chennai,travel,4,1695.11,52194.05,50498.94,11,0,0
102768,1836,purchase,POS,Mumbai,grocery,3,3497.7,44164.32,40666.62,1,0,0
102769,1160,purchase,POS,Chennai,travel,8,8556.85,63150.06,54593.21,2,1,0
102770,1690,cash_in,ATM,Hyderabad,utility,12,7602.65,44500.88,36898.229999999996,7,0,0
102771,1205,cash_out,POS,Delhi,fashion,12,3305.49,38386.95,35081.46,2,0,0
102772,1011,purchase,POS,Hyderabad,utility,14,4876.32,42969.73,38093.41,9,0,0
102773,1489,transfer,mobile,Chennai,utility,1,9920.09,47117.69,37197.600000000006,6,0,0
102774,1275,cash_in,POS,Chennai,grocery,22,2015.04,83746.76,81731.72,5,0,0
102775,1692,payment,mobile,Delhi,grocery,12,196.85,54387.1,54190.25,7,1,0
102776,1241,cash_in,ATM,Bangalore,utility,6,3659.76,40084.92,36425.159999999996,10,0,0
102777,1215,transfer,mobile,Bangalore,utility,22,4791.56,66331.9,61540.34,8,0,0
102778,1250,cash_out,web,Bangalore,electronics,16,2994.51,52827.64,49833.13,9,0,0
102779,1810,payment,web,Mumbai,electronics,7,7442.27,69421.45,61979.17999999999,6,0,0
102780,1125,payment,mobile,Bangalore,fashion,17,5526.64,78676.37,73149.73,5,1,0
102781,1993,cash_out,web,Mumbai,utility,14,3488.93,27623.59,24134.66,7,0,0
102782,1216,cash_in,ATM,Mumbai,travel,14,3652.53,14373.57,10721.039999999999,2,0,0
102783,1305,purchase,web,Bangalore,electronics,4,3134.13,79872.03,76737.9,8,1,0
102784,1796,cash_in,mobile,Bangalore,grocery,1,7074.33,39690.16,32615.83,4,0,0
102785,1184,transfer,ATM,Delhi,utility,15,3818.67,24522.35,20703.68,1,0,0
102786,1038,purchase,web,Delhi,travel,4,2017.72,42127.06,40109.34,3,0,0
102787,1222,cash_in,ATM,Mumbai,travel,22,7404.75,35485.84,28081.089999999997,9,0,0
102788,1183,cash_out,mobile,Delhi,travel,5,4308.99,38412.24,34103.25,4,0,0
102789,1494,transfer,web,Mumbai,grocery,11,1600.25,62836.15,61235.9,10,1,0
102790,1426,transfer,ATM,Chennai,electronics,4,9282.05,44609.04,35326.990000000005,10,0,0
102791,1177,transfer,ATM,Mumbai,travel,19,6526.37,25731.91,19205.54,11,0,0
102792,1918,purchase,web,Mumbai,electronics,7,5115.62,50488.1,45372.479999999996,3,0,0
102793,1427,payment,ATM,Delhi,fashion,10,4470.38,37232.72,32762.34,4,0,0
102794,1293,purchase,ATM,Chennai,grocery,13,4299.15,46259.78,41960.63,3,0,0
102795,1851,cash_in,mobile,Hyderabad,electronics,23,4248.15,47118.43,42870.28,3,1,0
102796,1150,payment,mobile,Hyderabad,electronics,16,4316.07,62682.23,58366.16,2,0,0
102797,1383,cash_in,mobile,Hyderabad,travel,9,3525.74,42419.18,38893.44,6,0,0
102798,1637,payment,mobile,Chennai,travel,1,4741.63,60466.75,55725.12,10,0,0
102799,1812,purchase,mobile,Bangalore,grocery,2,3476.3,26073.26,22596.96,6,0,0
102800,1307,transfer,mobile,Chennai,electronics,12,5558.64,63481.47,57922.83,10,0,0
102801,1335,cash_out,web,Delhi,utility,16,4941.31,69483.95,64542.64,4,0,0
102802,1945,transfer,mobile,Mumbai,travel,2,3248.81,46546.47,43297.66,8,0,0
102803,1745,purchase,ATM,Mumbai,travel,9,4782.95,37721.15,32938.200000000004,6,0,0
102804,1891,payment,web,Delhi,fashion,7,6357.35,33835.99,27478.64,8,0,0
102805,1374,transfer,ATM,Delhi,grocery,3,100.0,49617.69,49517.69,6,0,0
102806,1007,purchase,mobile,Mumbai,electronics,12,6445.5,68241.08,61795.58,9,0,0
102807,1340,cash_in,mobile,Bangalore,electronics,6,1934.05,43613.33,41679.28,3,1,0
102808,1128,cash_out,ATM,Bangalore,electronics,6,3852.79,66671.63,62818.840000000004,3,1,0
102809,1775,transfer,ATM,Bangalore,travel,15,100.0,32729.24,32629.24,2,1,0
102810,1668,payment,ATM,Delhi,grocery,4,6414.15,44726.86,38312.71,10,0,0
102811,1351,cash_in,POS,Mumbai,electronics,16,3149.41,49346.06,46196.649999999994,6,0,0
102812,1357,purchase,POS,Mumbai,utility,9,3750.47,53245.92,49495.45,7,1,0
102813,1516,cash_out,POS,Mumbai,fashion,3,5226.65,45008.6,39781.95,7,0,0
102814,1494,payment,POS,Chennai,fashion,22,100.0,68699.65,68599.65,5,1,0
102815,1085,purchase,web,Chennai,electronics,13,5155.15,68935.16,63780.01,6,0,0
102816,1174,purchase,mobile,Hyderabad,travel,4,6620.62,47377.69,40757.07,7,1,0
102817,1801,transfer,ATM,Chennai,fashion,1,5435.5,42192.55,36757.05,11,0,0
102818,1192,transfer,mobile,Bangalore,fashion,13,4015.37,40993.77,36978.399999999994,2,0,0
102819,1310,payment,ATM,Bangalore,fashion,23,5102.88,65515.87,60412.990000000005,10,0,0
102820,1118,purchase,mobile,Bangalore,fashion,17,4811.27,40024.77,35213.5,7,1,0
102821,1217,transfer,web,Bangalore,electronics,23,6896.34,28079.15,21182.81,1,0,0
102822,1426,cash_out,POS,Hyderabad,grocery,10,8137.53,30317.63,22180.100000000002,6,1,0
102823,1969,cash_out,mobile,Bangalore,grocery,15,3972.92,60004.64,56031.72,8,0,0
102824,1413,purchase,ATM,Delhi,travel,17,5578.82,29519.61,23940.79,1,0,0
102825,1113,transfer,mobile,Delhi,utility,15,3331.04,44016.18,40685.14,1,0,0
102826,1977,payment,web,Delhi,grocery,20,6041.77,51532.38,45490.61,6,0,0
102827,1144,payment,web,Chennai,utility,3,6150.31,24768.42,18618.109999999997,5,0,0
102828,1537,payment,mobile,Mumbai,grocery,0,4583.02,52734.09,48151.06999999999,3,0,0
102829,1647,cash_out,POS,Hyderabad,grocery,13,6297.54,45131.47,38833.93,10,0,0
102830,1302,transfer,ATM,Delhi,travel,11,5007.98,21390.42,16382.439999999999,10,0,0
102831,1743,transfer,web,Delhi,fashion,23,4879.84,52928.38,48048.53999999999,7,0,0
102832,1880,cash_out,web,Bangalore,travel,9,2799.09,55937.02,53137.92999999999,7,1,0
102833,1587,payment,mobile,Delhi,grocery,18,5429.91,52770.15,47340.240000000005,7,0,0
102834,1986,payment,web,Bangalore,fashion,3,3555.21,57564.67,54009.46,6,0,0
102835,1839,purchase,web,Bangalore,fashion,19,7174.2,53871.76,46697.560000000005,4,0,0
102836,1344,cash_in,ATM,Mumbai,fashion,20,2892.0,60952.28,58060.28,9,0,0
102837,1813,transfer,POS,Chennai,utility,2,5672.1,35812.07,30139.97,9,0,0
102838,1963,transfer,mobile,Bangalore,grocery,3,4348.44,29047.6,24699.16,7,0,0
102839,1800,transfer,POS,Bangalore,electronics,14,5665.8,32580.18,26914.38,7,0,0
102840,1000,cash_in,ATM,Mumbai,travel,10,4854.25,37817.62,32963.37,8,1,0
102841,1146,purchase,mobile,Bangalore,utility,15,2954.99,80329.34,77374.34999999999,11,0,0
102842,1286,cash_in,web,Hyderabad,travel,3,7734.46,37950.31,30215.85,5,0,0
102843,1975,payment,POS,Chennai,electronics,5,2782.08,42173.44,39391.36,11,0,0
102844,1653,payment,mobile,Hyderabad,fashion,7,6606.44,46485.35,39878.909999999996,9,1,0
102845,1052,transfer,web,Delhi,electronics,12,754.05,44648.78,43894.729999999996,6,0,0
102846,1303,cash_out,web,Chennai,travel,22,4277.69,77228.15,72950.45999999999,7,0,0
102847,1068,transfer,web,Delhi,electronics,19,8822.97,24115.93,15292.960000000001,7,0,0
102848,1360,cash_out,ATM,Bangalore,grocery,3,4311.38,82780.58,78469.2,9,1,0
102849,1601,cash_in,mobile,Mumbai,electronics,4,5241.18,52170.41,46929.23,7,0,0
102850,1957,payment,mobile,Hyderabad,grocery,9,9006.53,64422.28,55415.75,3,0,0
102851,1219,cash_out,web,Delhi,electronics,4,4642.94,50305.54,45662.6,6,0,0
102852,1961,cash_in,POS,Bangalore,grocery,11,5647.52,62229.04,56581.520000000004,6,0,0
102853,1703,payment,mobile,Hyderabad,grocery,0,6511.6,35834.61,29323.010000000002,11,0,0
102854,1965,cash_out,ATM,Hyderabad,electronics,23,1550.77,29675.41,28124.64,7,0,0
102855,1574,transfer,POS,Delhi,utility,9,3786.22,88896.82,85110.6,6,1,0
102856,1584,transfer,POS,Bangalore,fashion,4,5324.68,78702.07,73377.39000000001,4,0,0
102857,1160,transfer,POS,Mumbai,fashion,18,1010.36,34193.32,33182.96,6,0,0
102858,1680,cash_in,POS,Delhi,fashion,18,8424.51,60748.21,52323.7,3,1,0
102859,1088,transfer,mobile,Hyderabad,grocery,19,6891.04,67368.15,60477.10999999999,1,0,0
102860,1687,purchase,web,Hyderabad,fashion,11,6518.71,59902.82,53384.11,1,0,0
102861,1780,payment,POS,Chennai,grocery,22,8299.99,46875.09,38575.1,5,0,0
102862,1584,cash_in,ATM,Bangalore,utility,15,6808.11,80367.49,73559.38,11,1,0
102863,1756,transfer,ATM,Chennai,electronics,4,4425.27,60314.94,55889.67,8,0,0
102864,1588,payment,web,Mumbai,electronics,16,919.39,36081.45,35162.06,3,0,0
102865,1158,cash_out,mobile,Delhi,grocery,13,3296.97,44196.71,40899.74,2,0,0
102866,1488,transfer,web,Hyderabad,grocery,11,3369.41,33950.35,30580.94,8,0,0
102867,1970,payment,POS,Bangalore,utility,12,6546.97,48389.05,41842.08,9,1,0
102868,1323,purchase,mobile,Hyderabad,fashion,20,5202.24,47903.82,42701.58,9,0,0
102869,1609,cash_out,mobile,Chennai,utility,13,1086.32,61330.44,60244.12,2,0,0
102870,1380,purchase,POS,Chennai,electronics,4,7162.83,61109.72,53946.89,8,0,0
102871,1101,payment,ATM,Delhi,electronics,21,8323.41,55825.09,47501.67999999999,2,0,0
102872,1493,purchase,POS,Bangalore,fashion,22,8688.85,55420.98,46732.130000000005,7,0,0
102873,1643,payment,web,Bangalore,electronics,4,2175.18,65649.0,63473.82,8,0,0
102874,1613,payment,POS,Delhi,grocery,17,5803.93,46612.43,40808.5,1,1,0
102875,1018,purchase,ATM,Delhi,electronics,13,2484.07,14104.07,11620.0,8,1,0
102876,1453,payment,POS,Chennai,travel,17,9847.96,81664.52,71816.56,3,0,0
102877,1481,transfer,web,Chennai,fashion,19,5076.44,36338.9,31262.460000000003,1,0,0
102878,1593,payment,web,Hyderabad,fashion,0,4074.53,60432.0,56357.47,7,0,0
102879,1396,cash_in,ATM,Mumbai,fashion,6,3614.46,44890.68,41276.22,10,0,0
102880,1278,payment,web,Chennai,travel,16,5835.09,70970.46,65135.37000000001,3,0,0
102881,1850,cash_in,web,Mumbai,utility,2,6289.04,35574.63,29285.589999999997,8,0,0
102882,1364,payment,POS,Mumbai,grocery,9,879.86,39338.22,38458.36,9,0,0
102883,1330,payment,mobile,Bangalore,fashion,6,8492.16,42533.5,34041.34,2,0,0
102884,1640,purchase,web,Delhi,electronics,11,6177.28,58314.44,52137.16,1,1,0
102885,1343,transfer,web,Hyderabad,grocery,21,8472.06,53345.56,44873.5,8,0,0
102886,1821,transfer,ATM,Mumbai,electronics,14,9276.77,58478.12,49201.350000000006,10,1,0
102887,1454,cash_out,ATM,Hyderabad,grocery,22,4751.46,51901.36,47149.9,6,0,0
102888,1600,purchase,POS,Bangalore,grocery,20,7142.27,63980.43,56838.16,10,0,0
102889,1724,purchase,POS,Chennai,electronics,15,3560.54,64231.99,60671.45,1,1,0
102890,1654,transfer,web,Mumbai,electronics,7,3830.71,72717.2,68886.48999999999,3,0,0
102891,1064,purchase,mobile,Delhi,grocery,5,8930.95,55156.95,46226.0,9,0,0
102892,1075,transfer,mobile,Bangalore,fashion,3,3152.24,55085.31,51933.07,9,0,0
102893,1710,purchase,POS,Hyderabad,electronics,10,5491.17,76505.13,71013.96,6,0,0
102894,1142,payment,ATM,Chennai,travel,16,2730.61,67961.04,65230.42999999999,3,0,0
102895,1916,transfer,web,Hyderabad,travel,1,3360.99,57781.02,54420.03,8,0,0
102896,1914,transfer,web,Delhi,grocery,5,3737.2,29082.9,25345.7,6,0,0
102897,1827,cash_in,mobile,Mumbai,utility,3,8617.86,24744.78,16126.919999999998,1,1,0
102898,1604,purchase,POS,Delhi,grocery,2,6284.42,59190.59,52906.17,6,1,0
102899,1472,purchase,mobile,Hyderabad,grocery,6,7104.65,59808.87,52704.22,5,0,0
102900,1416,transfer,mobile,Hyderabad,fashion,6,5027.055,39158.2,38675.259999999995,8,0,0
102901,1304,payment,POS,Delhi,fashion,15,5086.62,55308.46,50221.84,2,0,0
102902,1735,payment,ATM,Delhi,utility,1,4043.76,36302.82,32259.059999999998,7,0,0
